code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antipsychotic""",
"""82566""",UNKNOWN,true,"30	""Seroquel 25mg tablets (Waymade Healthcare Plc)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""90094""",UNKNOWN,true,"2	""Zyprexa 15mg tablets (Dowelhurst Ltd)""	""Olanzapine""	""15mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""83330""",UNKNOWN,true,"0	""Quetiapine 300mg tablets (DE Pharmaceuticals)""	""Quetiapine""	""300mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""3348""",UNKNOWN,true,"630941	""Chlorpromazine 50mg tablets""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""3197""",UNKNOWN,true,"1946	""Promazine 100mg tablet""	""Promazine""	""100mg""	""Tablets""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""64639""",UNKNOWN,true,"356	""Mintreleq XL 300mg tablets (Aristo Pharma Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""72596""",UNKNOWN,true,"0	""Aripiprazole 5mg tablets (Creo Pharma Ltd)""	""Aripiprazole""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""16998""",UNKNOWN,true,"194	""Sertindole 12mg tablets""	""Sertindole""	""12mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Sertindole""",
"""34902""",UNKNOWN,true,"228	""Thioridazine 50mg tablets (A A H Pharmaceuticals Ltd)""	""Thioridazine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""57550""",UNKNOWN,true,"227	""Largactil 25mg/5ml syrup (Sanofi)""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""32876""",UNKNOWN,true,"5628	""Prochlorperazine 5mg tablets (Teva UK Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""46434""",UNKNOWN,true,"774	""Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""100mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""69328""",UNKNOWN,true,"0	""Risperidone 500microgram tablets (Wockhardt UK Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""1245""",UNKNOWN,true,"207474	""Trifluoperazine 5mg tablets""	""Trifluoperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""42229""",UNKNOWN,true,"15	""Droperidol oral liquid""	""Droperidol""	NA	""Oral Liquid""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""2275""",UNKNOWN,true,"224290	""Flupentixol 500microgram tablets""	""Flupentixol""	""500microgram""	""Oral tablet""	""Oral""	""Other Antidepressants""	""Flupentixol""",
"""58821""",UNKNOWN,true,"0	""Quetiapine 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""58147""",UNKNOWN,true,"1	""Olanzapine 10mg tablets (Zentiva Pharma UK Ltd)""	""Olanzapine""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""6894""",UNKNOWN,true,"15885	""Perphenazine 2mg with Amitriptyline 25mg tablet""	""Perphenazine""	""2mg + 25mg""	""Tablets""	""Oral""	""Antipsychotic Products/Tricyclic And Related Antidepressants""	""Perphenazine""",
"""80551""",UNKNOWN,true,"251	""Prochlorperazine 5mg tablets (Medreich Plc)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""85146""",UNKNOWN,true,"9	""Quetiapine 150mg tablets (Teva UK Ltd)""	""Quetiapine""	""150mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""6561""",UNKNOWN,true,"500236	""Aripiprazole 10mg tablets""	""Aripiprazole""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""60450""",UNKNOWN,true,"1	""Promazine 25mg tablets (A A H Pharmaceuticals Ltd)""	""Promazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""82311""",UNKNOWN,true,"2	""Risperidone 500microgram orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)""	""Risperidone""	""500microgram""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""72326""",UNKNOWN,true,"8	""Risperidone 500microgram tablets (Accord-UK Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""36101""",UNKNOWN,true,"41	""Clopixol Acuphase 50mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Zuclopenthixol""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""25635""",UNKNOWN,true,"4	""ZUCLOPENTHIXOL DIHYDROCHLORIDE""	""Zuclopenthixol""	NA	NA	NA	""Unknown""	""Zuclopenthixol""",
"""14839""",UNKNOWN,true,"8922	""Flupentixol 200mg/1ml solution for injection ampoules""	""Flupentixol""	""200mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""82436""",UNKNOWN,true,"0	""Olanzapine 5mg orodispersible tablets sugar free (Sun Pharma UK Ltd)""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""284""",UNKNOWN,true,"140721	""Melleril 10mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Thioridazine""	""10mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""35487""",UNKNOWN,true,"1515	""Modecate Concentrate 50mg/0.5ml solution for injection ampoules (Sanofi)""	""Fluphenazine""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""90562""",UNKNOWN,true,"0	""Haloperidol 10mg/5ml oral solution sugar free (Medihealth (Northern) Ltd)""	""Haloperidol""	""2mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""47304""",UNKNOWN,true,"980	""Olanzapine 10mg oral lyophilisates sugar free""	""Olanzapine""	NA	NA	NA	""Unknown""	""Olanzapine""",
"""76199""",UNKNOWN,true,"0	""Amisulpride 50mg tablets (Viatris UK Healthcare Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""72716""",UNKNOWN,true,"22	""Chlorpromazine oral liquid""	""Chlorpromazine""	NA	""Oral solution""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""12224""",UNKNOWN,true,"23752	""Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules""	""Zuclopenthixol""	""500mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""42882""",UNKNOWN,true,"102266	""Buccastem 3mg tablets (Alliance Pharmaceuticals Ltd)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""82421""",UNKNOWN,true,"0	""Amisulpride 50mg tablets (Sandoz Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""74690""",UNKNOWN,true,"1	""Quetiapine 125mg/5ml oral solution""	""Quetiapine""	""25mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""12050""",UNKNOWN,true,"1352	""HALOPERIDOL 100MG/ML 100 MG INJ""	""Haloperidol""	NA	""Solution for injection""	""Intramuscular""	""Unknown""	""Haloperidol""",
"""86244""",UNKNOWN,true,"1	""Risperidone 4mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)""	""Risperidone""	""4mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""16489""",UNKNOWN,true,"8085	""Risperidone 50mg powder and solvent for prolonged-release suspension for injection vials""	""Risperidone""	""50mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""53634""",UNKNOWN,true,"1	""Droperidol capsules""	""Droperidol""	NA	""Capsule""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""10107""",UNKNOWN,true,"1157	""Quetiapine Starter Pack""	""Quetiapine""	NA	""Starter Pack""	""Oral""	""Antipsychotic Products""	""Quetiapine""",
"""89539""",UNKNOWN,true,"20	""Aripiprazole 10mg tablets (Zentiva Pharma UK Ltd)""	""Aripiprazole""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""13483""",UNKNOWN,true,"285	""Serenace 20mg tablets (Teva UK Ltd)""	""Haloperidol""	""20mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""35953""",UNKNOWN,true,"1006	""Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperidone""	""4mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""71421""",UNKNOWN,true,"20	""Thioridazine 50mg/5ml oral suspension""	""Thioridazine""	""10mg/1ml""	""Oral suspension""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""54483""",UNKNOWN,true,"7260	""Sondate XL 300mg tablets (Teva UK Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""25336""",UNKNOWN,true,"666	""Zotepine 50mg tablets""	""Zotepine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Zotepine""",
"""24890""",UNKNOWN,true,"43	""Trifluoperazine with tranylcypromine 1mg + 10mg Tablet""	""Trifluoperazine""	""1mg + 10mg""	""Tablet""	""Oral""	""Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)""	""Trifluoperazine""",
"""89333""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Arrow Generics Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""9659""",UNKNOWN,true,"19399	""Risperdal 2mg tablets (Janssen-Cilag Ltd)""	""Risperidone""	""2mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""33883""",UNKNOWN,true,"2110	""Zyprexa 20mg Velotabs (Neon Healthcare Ltd)""	""Olanzapine""	""20mg""	""Oral lyophilisate""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""14889""",UNKNOWN,true,"24016	""Depixol Conc 100mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Flupentixol""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""70367""",UNKNOWN,true,"16	""Olanzapine 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Olanzapine""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""76534""",UNKNOWN,true,"1	""Prochlorperazine 3mg buccal tablets (Medreich Plc)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""45839""",UNKNOWN,true,"2092	""Quetiapine 25mg/5ml oral suspension""	""Quetiapine""	""5mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""11828""",UNKNOWN,true,"14598	""Risperidone 2mg orodispersible tablets sugar free""	""Risperidone""	""2mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""70584""",UNKNOWN,true,"4	""Haloperidol 500micrograms/5ml oral solution""	""Haloperidol""	""100microgram/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""1733""",UNKNOWN,true,"9140	""Flupentixol decanoate 20mg/ml Injection""	""Flupentixol""	""20mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""82435""",UNKNOWN,true,"0	""Sulpiride 200mg tablets (Medreich Plc)""	""Sulpiride""	""200mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""17379""",UNKNOWN,true,"134	""Haloperidol 1.5mg/5ml sugar free Oral solution""	""Haloperidol""	""1.5mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""81640""",UNKNOWN,true,"18	""Thioridazine 50mg Tablet (Actavis UK Ltd)""	""Thioridazine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""4769""",UNKNOWN,true,"581848	""Prochlorperazine 3mg buccal tablets""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""22660""",UNKNOWN,true,"1504	""Haldol 5mg tablets (Janssen-Cilag Ltd)""	""Haloperidol""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""52846""",UNKNOWN,true,"3	""Nozinan 25mg/1ml solution for injection ampoules (Lexon (UK) Ltd)""	""Levomepromazine""	""25mg/1ml""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""55011""",UNKNOWN,true,"1166	""Largactil 25mg tablets (Sanofi)""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""49699""",UNKNOWN,true,"0	""Abilify 5mg tablets (Sigma Pharmaceuticals Plc)""	""Aripiprazole""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""56387""",UNKNOWN,true,"9	""Risperidone 1mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""63601""",UNKNOWN,true,"8	""Promazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)""	""Promazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""15418""",UNKNOWN,true,"2152	""Largactil forte 100mg/5ml Oral suspension (Hawgreen Ltd)""	""Chlorpromazine""	""20mg/1ml""	""Oral suspension""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""5298""",UNKNOWN,true,"1561	""Fluphenazine 5mg tablets""	""Fluphenazine""	""5mg""	""Oral tablet""	""Oral""	""Unknown""	""Fluphenazine""",
"""35530""",UNKNOWN,true,"1136	""Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Unknown""	""Fluphenazine""",
"""30351""",UNKNOWN,true,"1	""HALDOL 1.5 MG TAB""	""Haloperidol""	NA	""Tablet""	""Oral""	""Unknown""	""Haloperidol""",
"""37871""",UNKNOWN,true,"33	""Chlorpromazine 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""10827""",UNKNOWN,true,"453	""Fluspirilene 2mg/ml Injection""	""Fluspirilene""	""2mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluspirilene""",
"""16561""",UNKNOWN,true,"75978	""Aripiprazole 30mg tablets""	""Aripiprazole""	""30mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""86052""",UNKNOWN,true,"4	""Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)""	""Risperidone""	""4mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""3356""",UNKNOWN,true,"25021	""Parstelin Tablet (GlaxoSmithKline Consumer Healthcare)""	""Trifluoperazine""	NA	""Tablet""	""Oral""	""Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)""	""Trifluoperazine""",
"""11821""",UNKNOWN,true,"3646	""Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)""	""Risperidone""	""500microgram""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""16425""",UNKNOWN,true,"7222	""Risperidone 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Risperidone""	""37.5mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""9686""",UNKNOWN,true,"69258	""Zuclopenthixol 10mg tablets""	""Zuclopenthixol""	""10mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""46871""",UNKNOWN,true,"437	""Quetiapine 12.5mg/5ml oral suspension""	""Quetiapine""	""2.5mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""68297""",UNKNOWN,true,"151	""Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""85173""",UNKNOWN,true,"4	""Risperdal 1mg/ml oral solution (CST Pharma Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""59345""",UNKNOWN,true,"9	""Sycrest 5mg sublingual tablets (Organon Pharma (UK) Ltd)""	""Asenapine""	""5mg""	""Sublingual tablet""	""Sublingual""	""Products Used For Mania And Hypomania""	""Asenapine""",
"""75649""",UNKNOWN,true,"778	""Brancico XL 300mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""5927""",UNKNOWN,true,"95261	""Amisulpride 400mg tablets""	""Amisulpride""	""400mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""85639""",UNKNOWN,true,"0	""Risperidone 6mg tablets (Wockhardt UK Ltd)""	""Risperidone""	""6mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""58702""",UNKNOWN,true,"1035	""Largactil 100mg tablets (Sanofi)""	""Chlorpromazine""	""100mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""71481""",UNKNOWN,true,"7	""Aripiprazole 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Aripiprazole""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""65865""",UNKNOWN,true,"2	""Levomepromazine 6.25mg/5ml oral suspension""	""Levomepromazine""	""1.25mg/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""8506""",UNKNOWN,true,"240	""Chlorpromazine 100mg suppository""	""Chlorpromazine""	""100mg""	""Suppository""	""Rectal""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""595""",UNKNOWN,true,"12780	""Amitriptyline 25mg / Perphenazine 2mg tablets""	""Perphenazine""	""25mg + 2mg""	""Oral tablet""	""Oral""	""Tricyclic And Related Antidepressants""	""Perphenazine""",
"""89604""",UNKNOWN,true,"55	""Quetiapine 300mg tablets (Viatris UK Healthcare Ltd)""	""Quetiapine""	""300mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""77605""",UNKNOWN,true,"30	""Invega 9mg modified-release tablets (Janssen-Cilag Ltd)""	""Paliperidone""	""9mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Paliperidone""",
"""49170""",UNKNOWN,true,"27	""Stemetil 5mg tablets (Lexon (UK) Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""75427""",UNKNOWN,true,"68	""Quetiapine 25mg tablets (Waymade Healthcare Plc)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
